# time(1) RNAp_RNA(2) RNAp_DNA(3) DNAp_RNA(4) DNAp_DNA(5) para_RNA(6) para_DNA(7) RNAp_RNArecog(8) RNAp_DNArecog(9) RNAp_fold(10) DNAp_RNArecog(11) DNAp_DNArecog(12) DNAp_fold(13) para_fold(14) vesicle_pop(15) mean_vol(16) mean_target_vol(17) mean_repli_density(18)
3609000 38588 10617 11535 40386 39498 4460 0.395443 0.279382 0 0.0469086 0.970095 0 0 0 0 0 0 
3610000 34719 11007 12129 42917 34948 5180 0.382002 0.307629 0 0.0444317 0.969749 0 0 0 0 0 0 
3611000 31286 10673 11663 42611 33527 5031 0.380408 0.314133 0 0.0473689 0.968289 0 0 0 0 0 0 
3612000 35484 10539 11371 39146 35314 5132 0.397835 0.294749 0 0.0475566 0.967452 0 0 0 0 0 0 
3613000 32930 10487 11319 39363 31898 4897 0.395249 0.298208 0 0.0497357 0.965889 0 0 0 0 0 0 
3614000 31096 10219 11899 41884 35748 5279 0.380646 0.321799 0 0.0459927 0.968481 0 0 0 0 0 0 
3615000 35635 10092 11164 39191 35682 4396 0.398204 0.282293 0 0.0454628 0.967637 0 0 0 0 0 0 
3616000 29945 9368 10262 40458 36714 4047 0.390736 0.295044 0 0.0439212 0.968043 0 0 0 0 0 0 
3617000 32461 9528 10638 37983 37534 4237 0.384361 0.311356 0 0.0460599 0.968932 0 0 0 0 0 0 
3618000 32305 9745 10554 39251 36782 5227 0.397698 0.283198 0 0.0493396 0.966594 0 0 0 0 0 0 
3619000 36069 9049 10354 35753 38111 4632 0.417941 0.264124 0 0.0479103 0.966272 0 0 0 0 0 0 
3620000 35094 8699 9608 33706 37472 4693 0.425326 0.256258 0 0.050842 0.962955 0 0 0 0 0 0 
3621000 32929 10746 11753 38338 36890 5905 0.390672 0.318836 0 0.0543006 0.963143 0 0 0 0 0 0 
3622000 31871 10006 11391 40697 35310 5390 0.406448 0.305525 0 0.0587258 0.96502 0 0 0 0 0 0 
3623000 34530 10665 11410 41524 36161 5999 0.395503 0.290815 0 0.0593585 0.963237 0 0 0 0 0 0 
3624000 32427 9473 11012 37605 35686 5166 0.402354 0.296439 0 0.0597801 0.960933 0 0 0 0 0 0 
3625000 37013 8597 9657 33869 36910 5220 0.437511 0.237482 0 0.0585543 0.958971 0 0 0 0 0 0 
3626000 35495 8603 9777 32862 40218 4566 0.420168 0.266737 0 0.0541474 0.959712 0 0 0 0 0 0 
3627000 34384 9648 11082 38615 34527 4915 0.423493 0.288729 0 0.0513582 0.956723 0 0 0 0 0 0 
3628000 32525 9027 10239 36152 34610 4777 0.4283 0.282873 0 0.0472889 0.95945 0 0 0 0 0 0 
3629000 37501 10373 11649 38270 34773 5123 0.427683 0.274283 0 0.0477856 0.966974 0 0 0 0 0 0 
3630000 37454 9909 10836 37302 39373 4141 0.426226 0.26883 0 0.0479801 0.969037 0 0 0 0 0 0 
3631000 36183 10327 10956 37814 42461 5028 0.417338 0.281591 0 0.0518226 0.969413 0 0 0 0 0 0 
3632000 33394 10119 11058 37922 37115 4681 0.419026 0.291681 0 0.052531 0.971895 0 0 0 0 0 0 
3633000 33189 10155 11414 41396 39740 5016 0.41567 0.3056 0 0.0557926 0.974151 0 0 0 0 0 0 
3634000 27497 11829 12792 48714 32200 4813 0.382023 0.38626 0 0.0556299 0.973868 0 0 0 0 0 0 
3635000 29498 11642 12522 46574 29187 5331 0.39274 0.356891 0 0.0563623 0.973424 0 0 0 0 0 0 
3636000 33076 11457 13085 46057 33582 5110 0.395917 0.331458 0 0.0593966 0.973482 0 0 0 0 0 0 
3637000 36563 11963 12796 43223 35078 5425 0.416758 0.312768 0 0.0589856 0.973873 0 0 0 0 0 0 
3638000 34507 11364 12455 42560 36730 5726 0.423805 0.315729 0 0.0600553 0.974309 0 0 0 0 0 0 
3639000 28273 10755 11209 43392 28461 5308 0.394518 0.345155 0 0.058993 0.976105 0 0 0 0 0 0 
3640000 38172 10879 11838 42839 37479 5049 0.435266 0.27401 0 0.0563236 0.974865 0 0 0 0 0 0 
3641000 34502 10772 12662 42314 36933 5439 0.412428 0.324118 0 0.0511312 0.974813 0 0 0 0 0 0 
3642000 29855 11187 12146 45606 34381 6115 0.405901 0.344679 0 0.0508516 0.971412 0 0 0 0 0 0 
3643000 31865 10526 12234 44816 29571 5276 0.399951 0.328513 0 0.0482075 0.969707 0 0 0 0 0 0 
3644000 33912 11324 12979 46694 31419 4943 0.405373 0.332108 0 0.0501239 0.96876 0 0 0 0 0 0 
3645000 37528 10152 12001 42574 34715 5962 0.435978 0.290539 0 0.0520544 0.969511 0 0 0 0 0 0 
3646000 37363 10164 11740 39841 36029 5354 0.435324 0.2839 0 0.0539105 0.972468 0 0 0 0 0 0 
3647000 37915 8522 10100 35999 39987 4182 0.467752 0.248602 0 0.0526537 0.975506 0 0 0 0 0 0 
3648000 28962 8002 9506 37127 37605 5042 0.452336 0.283936 0 0.0499984 0.976606 0 0 0 0 0 0 
3649000 37609 7587 9407 34126 39960 3553 0.482947 0.246509 0 0.0442657 0.972413 0 0 0 0 0 0 
3650000 37145 8315 10006 36011 41684 3852 0.479629 0.259658 0 0.0441919 0.970898 0 0 0 0 0 0 
3651000 30844 9761 11375 40995 34864 3815 0.428401 0.325841 0 0.0407885 0.970872 0 0 0 0 0 0 
3652000 27713 9564 11331 41442 35419 3906 0.417143 0.349029 0 0.0416962 0.969809 0 0 0 0 0 0 
3653000 27042 10738 12126 44351 29668 4072 0.397331 0.384376 0 0.0418368 0.966902 0 0 0 0 0 0 
3654000 31751 11186 12644 43507 33211 4018 0.402837 0.339986 0 0.0413616 0.96885 0 0 0 0 0 0 
3655000 36587 10401 12077 44878 31981 4522 0.435197 0.289218 0 0.042714 0.967822 0 0 0 0 0 0 
3656000 35920 9004 10945 38559 42403 4565 0.45188 0.263818 0 0.0437745 0.970128 0 0 0 0 0 0 
3657000 37246 9756 11337 40445 41909 4614 0.453831 0.266825 0 0.0466924 0.972084 0 0 0 0 0 0 
3658000 31401 10300 11619 39496 36111 4601 0.411182 0.31514 0 0.0460869 0.969816 0 0 0 0 0 0 
3659000 36041 11043 12428 41688 36474 5287 0.418463 0.320792 0 0.0487199 0.971884 0 0 0 0 0 0 
3660000 26607 10363 11378 41804 30690 5034 0.385967 0.36045 0 0.0478265 0.969544 0 0 0 0 0 0 
3661000 40391 9537 11676 40757 38210 4603 0.43787 0.258427 0 0.045478 0.967726 0 0 0 0 0 0 
3662000 39701 7529 9212 32982 45351 4180 0.457019 0.211748 0 0.0458597 0.969475 0 0 0 0 0 0 
3663000 35092 8378 10183 33594 38524 4047 0.42423 0.276096 0 0.0466607 0.967736 0 0 0 0 0 0 
3664000 31734 10123 10922 38968 39512 4799 0.411468 0.307381 0 0.0492169 0.967809 0 0 0 0 0 0 
3665000 35140 10037 11371 39376 34940 4091 0.41172 0.295301 0 0.0474191 0.968042 0 0 0 0 0 0 
3666000 30928 10429 12072 44429 31872 4601 0.386396 0.332639 0 0.0493753 0.96699 0 0 0 0 0 0 
3667000 32323 11572 13436 46821 29207 5231 0.388621 0.349575 0 0.048984 0.966978 0 0 0 0 0 0 
3668000 31359 11100 13021 44127 31867 5376 0.396946 0.343349 0 0.0476037 0.968311 0 0 0 0 0 0 
3669000 38534 9277 11364 38561 36931 5214 0.443953 0.270098 0 0.0457153 0.967793 0 0 0 0 0 0 
3670000 30971 10523 12631 41957 36584 6341 0.407624 0.340684 0 0.0495765 0.969433 0 0 0 0 0 0 
3671000 30467 11777 13660 46042 35241 6612 0.385478 0.374684 0 0.0513307 0.968518 0 0 0 0 0 0 
3672000 28195 11693 13375 47699 33275 7128 0.368798 0.39119 0 0.0521584 0.966765 0 0 0 0 0 0 
3673000 31513 11624 13469 47972 31747 6548 0.387167 0.351807 0 0.0539591 0.968513 0 0 0 0 0 0 
3674000 33695 11551 13203 46732 33758 6144 0.406307 0.3279 0 0.0544018 0.966566 0 0 0 0 0 0 
3675000 35711 9703 11685 39535 41646 6397 0.431 0.282986 0 0.0553557 0.964243 0 0 0 0 0 0 
3676000 31211 9765 11431 36765 39074 5598 0.406917 0.329908 0 0.0532736 0.966034 0 0 0 0 0 0 
3677000 34264 10027 11719 39933 38957 6053 0.417145 0.30087 0 0.0590822 0.966224 0 0 0 0 0 0 
3678000 34642 10332 11949 42396 32002 5816 0.414866 0.304578 0 0.0570144 0.964874 0 0 0 0 0 0 
3679000 32297 10316 12694 44335 32009 5866 0.399092 0.330489 0 0.0589036 0.963241 0 0 0 0 0 0 
3680000 34219 9956 11777 40360 33901 4764 0.411047 0.306504 0 0.0547635 0.963304 0 0 0 0 0 0 
3681000 35846 10134 12301 42675 32857 4943 0.42149 0.294413 0 0.0585091 0.965501 0 0 0 0 0 0 
3682000 28196 10486 11980 42383 34686 5441 0.388149 0.35033 0 0.059517 0.969707 0 0 0 0 0 0 
3683000 36649 11423 12709 42049 38666 5175 0.402565 0.31945 0 0.0590194 0.967607 0 0 0 0 0 0 
3684000 27755 11166 12315 44629 32651 6310 0.37341 0.368536 0 0.0606435 0.968376 0 0 0 0 0 0 
3685000 31510 10088 12123 43239 34267 6349 0.39145 0.336352 0 0.0596635 0.970218 0 0 0 0 0 0 
3686000 35591 10604 12225 38929 36100 6724 0.406086 0.315733 0 0.0573332 0.967448 0 0 0 0 0 0 
3687000 33336 10886 12957 43579 36727 7213 0.393576 0.331013 0 0.0617221 0.966457 0 0 0 0 0 0 
3688000 32485 10599 12049 41998 34513 7398 0.410639 0.321872 0 0.066812 0.967635 0 0 0 0 0 0 
3689000 25891 11007 12399 45060 28659 7822 0.366897 0.394922 0 0.0665711 0.967884 0 0 0 0 0 0 
3690000 32757 10512 12149 43373 29037 6549 0.397625 0.328888 0 0.0661193 0.967195 0 0 0 0 0 0 
3691000 31412 10383 12030 42917 30112 6195 0.387933 0.333429 0 0.0649179 0.966874 0 0 0 0 0 0 
3692000 33948 11597 12810 46180 32943 6759 0.386982 0.324888 0 0.062346 0.967594 0 0 0 0 0 0 
3693000 32048 11263 12551 44160 32273 7074 0.379671 0.329608 0 0.0678162 0.971352 0 0 0 0 0 0 
3694000 34363 10523 11842 40355 31930 6989 0.390211 0.31042 0 0.0674941 0.970714 0 0 0 0 0 0 
3695000 33340 11852 12277 41336 31454 7597 0.379342 0.327704 0 0.0625244 0.96835 0 0 0 0 0 0 
3696000 27367 10394 10929 40753 28479 7817 0.368887 0.338387 0 0.0667943 0.963462 0 0 0 0 0 0 
3697000 35399 11524 12768 44328 33898 7081 0.382679 0.31631 0 0.070488 0.962369 0 0 0 0 0 0 
3698000 31450 10913 12394 42002 31624 7565 0.374253 0.326349 0 0.0696777 0.95983 0 0 0 0 0 0 
3699000 27306 12037 12773 44981 32053 7692 0.338335 0.399041 0 0.0730412 0.961629 0 0 0 0 0 0 
3700000 32659 12840 14246 50235 26686 7990 0.361773 0.363973 0 0.074304 0.963063 0 0 0 0 0 0 
3701000 35694 12021 13180 45447 32415 6873 0.385244 0.324645 0 0.0731048 0.964497 0 0 0 0 0 0 
3702000 32288 12242 13669 48157 27670 7440 0.366708 0.357978 0 0.0805885 0.965104 0 0 0 0 0 0 
3703000 33012 11496 12948 44211 26385 7596 0.376143 0.328922 0 0.0713399 0.966545 0 0 0 0 0 0 
3704000 37330 10567 12270 43016 34473 7689 0.403334 0.289485 0 0.0697528 0.968744 0 0 0 0 0 0 
3705000 29585 8872 10027 36193 34620 7285 0.403742 0.299033 0 0.0706589 0.967513 0 0 0 0 0 0 
3706000 42694 10366 11528 40058 38674 6122 0.415592 0.260644 0 0.0710878 0.967084 0 0 0 0 0 0 
3707000 34598 10037 10891 38335 32733 6798 0.40369 0.295794 0 0.0761666 0.968974 0 0 0 0 0 0 
3708000 39068 9303 10396 34070 35979 5682 0.435096 0.259976 0 0.0787351 0.968804 0 0 0 0 0 0 
3709000 32376 9703 10254 35320 40332 6954 0.423788 0.290979 0 0.0816359 0.967668 0 0 0 0 0 0 
3710000 30616 10236 10944 40522 35158 7389 0.398717 0.316842 0 0.0799688 0.970513 0 0 0 0 0 0 
3711000 29773 9549 10453 35931 33957 7230 0.40414 0.31006 0 0.0744344 0.971038 0 0 0 0 0 0 
3712000 32264 8735 10016 36544 37467 6286 0.414905 0.287803 0 0.0688423 0.972581 0 0 0 0 0 0 
3713000 35587 8286 9950 34987 40536 5510 0.430987 0.257778 0 0.0622827 0.973003 0 0 0 0 0 0 
3714000 34434 8626 10182 35401 42714 5911 0.419398 0.273907 0 0.0591901 0.971862 0 0 0 0 0 0 
3715000 33905 8867 10399 35634 38115 5566 0.420467 0.288929 0 0.0607665 0.973493 0 0 0 0 0 0 
3716000 27817 10680 11719 42875 34467 7178 0.376498 0.364918 0 0.0563502 0.971618 0 0 0 0 0 0 
3717000 34129 11336 12654 42789 37225 6456 0.390937 0.330736 0 0.0534448 0.970649 0 0 0 0 0 0 
3718000 30678 11515 12383 45495 28809 6369 0.383748 0.346078 0 0.05013 0.969145 0 0 0 0 0 0 
3719000 29335 12166 13629 46819 28040 6519 0.3569 0.393916 0 0.0584256 0.968206 0 0 0 0 0 0 
3720000 29383 12250 12883 46344 29591 6986 0.373489 0.375607 0 0.0629133 0.970063 0 0 0 0 0 0 
3721000 31073 11393 12375 43622 31509 5761 0.378808 0.351345 0 0.0611166 0.970187 0 0 0 0 0 0 
3722000 35088 11504 12123 45725 34234 5341 0.392666 0.312558 0 0.0613871 0.972119 0 0 0 0 0 0 
3723000 27858 12930 14382 49910 25992 4791 0.338752 0.424938 0 0.0555108 0.972525 0 0 0 0 0 0 
3724000 28341 13661 14203 53948 27872 5302 0.345524 0.411996 0 0.0546682 0.972396 0 0 0 0 0 0 
3725000 36493 12742 13895 48433 29010 5190 0.378385 0.339652 0 0.0535145 0.96985 0 0 0 0 0 0 
3726000 33306 14076 15062 53648 29714 5722 0.363295 0.373322 0 0.0543952 0.969312 0 0 0 0 0 0 
3727000 27909 14080 15191 54940 22223 6571 0.344681 0.42655 0 0.0543096 0.970098 0 0 0 0 0 0 
3728000 33066 13688 15458 54391 28167 6958 0.367831 0.372454 0 0.0558173 0.969638 0 0 0 0 0 0 
3729000 26162 13902 15081 57462 23984 6799 0.34671 0.436134 0 0.0529221 0.968202 0 0 0 0 0 0 
3730000 34100 13271 14572 52412 21381 6795 0.367791 0.35662 0 0.0547905 0.96714 0 0 0 0 0 0 
3731000 30541 13226 14408 51795 26901 5977 0.348882 0.382768 0 0.05258 0.96757 0 0 0 0 0 0 
3732000 31577 14553 15055 55040 24851 5832 0.34789 0.401386 0 0.0513111 0.969049 0 0 0 0 0 0 
3733000 26552 12905 13961 53548 24851 4733 0.348128 0.404615 0 0.0494004 0.96908 0 0 0 0 0 0 
3734000 33519 12252 13305 48857 27110 4299 0.378481 0.334905 0 0.050886 0.969195 0 0 0 0 0 0 
3735000 30001 12093 13092 48232 31255 4051 0.369404 0.353586 0 0.0523623 0.966433 0 0 0 0 0 0 
3736000 34428 12390 14060 48978 25987 4719 0.375552 0.341234 0 0.0527353 0.965676 0 0 0 0 0 0 
3737000 38527 11682 12643 43386 33769 5383 0.394848 0.299147 0 0.0547547 0.963185 0 0 0 0 0 0 
3738000 29782 12781 13714 46665 27426 6594 0.354057 0.392038 0 0.0532621 0.96347 0 0 0 0 0 0 
3739000 28755 11548 12395 46175 29183 5514 0.370037 0.362356 0 0.0539217 0.9657 0 0 0 0 0 0 
3740000 31142 12046 13632 47463 31372 5434 0.363171 0.371733 0 0.0544682 0.966361 0 0 0 0 0 0 
3741000 36953 12034 13628 47008 30158 5327 0.388475 0.318496 0 0.057611 0.965394 0 0 0 0 0 0 
3742000 26789 13335 14674 53553 25768 7504 0.345445 0.410915 0 0.0563307 0.964508 0 0 0 0 0 0 
3743000 34096 12112 14147 51392 29516 5843 0.382273 0.344758 0 0.0543361 0.96522 0 0 0 0 0 0 
3744000 29304 12411 13378 49193 31381 5630 0.35955 0.375323 0 0.0540032 0.966465 0 0 0 0 0 0 
3745000 25957 12135 13349 50287 28014 5430 0.34702 0.393189 0 0.0540787 0.966046 0 0 0 0 0 0 
3746000 33159 12417 13745 50478 31559 5274 0.356063 0.354784 0 0.0520891 0.964309 0 0 0 0 0 0 
3747000 32462 13834 15115 53221 28952 5791 0.347303 0.377874 0 0.0511761 0.962912 0 0 0 0 0 0 
3748000 33594 13189 14179 53270 28372 5967 0.370065 0.341362 0 0.055643 0.965066 0 0 0 0 0 0 
3749000 29688 13397 14983 54491 25897 5568 0.343136 0.387071 0 0.0545359 0.964011 0 0 0 0 0 0 
3750000 29485 12810 13743 49596 25889 5018 0.348089 0.389909 0 0.0577531 0.964651 0 0 0 0 0 0 
3751000 33984 12877 13839 51789 27036 5203 0.361636 0.342881 0 0.0603063 0.964695 0 0 0 0 0 0 
3752000 22167 11846 13284 50544 22190 5730 0.307856 0.442548 0 0.0573744 0.964821 0 0 0 0 0 0 
3753000 36184 11402 13150 46213 30022 4425 0.376762 0.325495 0 0.062946 0.963224 0 0 0 0 0 0 
3754000 30571 11977 13155 48969 27447 5233 0.345688 0.355201 0 0.0609783 0.965542 0 0 0 0 0 0 
3755000 31721 12109 12904 47156 29281 5453 0.35402 0.350641 0 0.0633875 0.964735 0 0 0 0 0 0 
3756000 34797 11687 13411 45079 32106 5549 0.361006 0.327317 0 0.0632917 0.963285 0 0 0 0 0 0 
3757000 30045 12894 14611 50563 28687 7152 0.346968 0.372604 0 0.0639399 0.964168 0 0 0 0 0 0 
3758000 36396 12718 14094 47666 34706 5924 0.364702 0.330995 0 0.0646519 0.962635 0 0 0 0 0 0 
3759000 29946 12101 13564 47463 29286 6159 0.342205 0.385796 0 0.0645845 0.962821 0 0 0 0 0 0 
3760000 29392 12741 13620 48907 29894 6263 0.345811 0.387932 0 0.063267 0.961707 0 0 0 0 0 0 
3761000 35894 12440 14034 47969 31163 6740 0.358471 0.348954 0 0.0562167 0.959221 0 0 0 0 0 0 
3762000 30698 11660 13621 46734 26578 6479 0.351401 0.366397 0 0.0541713 0.962267 0 0 0 0 0 0 
3763000 28689 10827 12071 48317 31004 5922 0.357727 0.34809 0 0.054282 0.96257 0 0 0 0 0 0 
3764000 31893 11733 13982 48756 31187 5666 0.354524 0.35587 0 0.0520033 0.966105 0 0 0 0 0 0 
3765000 30378 11056 12706 45766 29760 5359 0.350982 0.364349 0 0.0564863 0.96637 0 0 0 0 0 0 
3766000 33385 12185 13579 48345 30151 5934 0.342377 0.359686 0 0.0543848 0.96736 0 0 0 0 0 0 
3767000 24555 12215 13805 53013 22959 5595 0.302309 0.426017 0 0.0544457 0.967893 0 0 0 0 0 0 
3768000 29704 12129 14056 50725 27444 6362 0.334221 0.388572 0 0.0541253 0.969241 0 0 0 0 0 0 
3769000 33591 10674 12547 45524 30296 5861 0.369918 0.320654 0 0.050708 0.970703 0 0 0 0 0 0 
3770000 30454 10853 12362 44305 29847 5780 0.350645 0.36141 0 0.0501421 0.970017 0 0 0 0 0 0 
3771000 25607 12923 14609 54033 23909 5989 0.303867 0.440533 0 0.0481222 0.970023 0 0 0 0 0 0 
3772000 30683 13783 15489 54657 21729 5474 0.319426 0.408734 0 0.0472953 0.968245 0 0 0 0 0 0 
3773000 27806 15396 17069 62920 21809 4467 0.293885 0.453177 0 0.0441293 0.966231 0 0 0 0 0 0 
3774000 29348 15328 16036 61392 22241 4598 0.323306 0.414096 0 0.0445 0.967181 0 0 0 0 0 0 
3775000 34134 14846 16453 59457 24268 4272 0.336365 0.384121 0 0.0450995 0.968078 0 0 0 0 0 0 
3776000 28271 13552 15471 56288 19737 5238 0.309002 0.414578 0 0.0482351 0.966457 0 0 0 0 0 0 
3777000 41713 13028 15606 52278 25930 5003 0.360223 0.307834 0 0.0496131 0.964747 0 0 0 0 0 0 
3778000 29508 11668 12830 48566 29866 5018 0.346595 0.348285 0 0.0491184 0.964958 0 0 0 0 0 0 
3779000 29844 11304 12785 47087 31580 5319 0.352379 0.354082 0 0.0485813 0.964964 0 0 0 0 0 0 
3780000 35410 11841 13342 47443 30629 5118 0.373473 0.315333 0 0.055173 0.964541 0 0 0 0 0 0 
3781000 34064 12561 14293 48515 32199 5573 0.357235 0.352934 0 0.0544266 0.966463 0 0 0 0 0 0 
3782000 32514 12693 13927 47899 31934 5865 0.351248 0.347644 0 0.0534692 0.963823 0 0 0 0 0 0 
3783000 40588 12265 13586 47559 36009 5260 0.3835 0.305311 0 0.0485399 0.96548 0 0 0 0 0 0 
3784000 33735 12197 13254 45450 31052 5670 0.348834 0.345803 0 0.0504439 0.968546 0 0 0 0 0 0 
3785000 33709 13184 14834 51033 25455 7547 0.349523 0.366706 0 0.0508927 0.966554 0 0 0 0 0 0 
3786000 28922 13136 13935 49952 30033 7354 0.337801 0.393687 0 0.0487997 0.966056 0 0 0 0 0 0 
3787000 25286 12909 13939 51912 22154 7123 0.317153 0.432779 0 0.0510171 0.965559 0 0 0 0 0 0 
3788000 32415 13329 15388 53025 24670 6682 0.354367 0.377796 0 0.0496742 0.965841 0 0 0 0 0 0 
3789000 33824 12275 13845 50537 26113 6613 0.37911 0.338973 0 0.0503089 0.965708 0 0 0 0 0 0 
3790000 33144 11615 13187 47565 29036 6256 0.381746 0.328364 0 0.0491615 0.966975 0 0 0 0 0 0 
3791000 32603 11836 13641 46118 30412 6780 0.379111 0.347228 0 0.0476287 0.968567 0 0 0 0 0 0 
3792000 25214 13615 14608 53890 24472 7262 0.317012 0.449973 0 0.0485964 0.969972 0 0 0 0 0 0 
3793000 30932 11306 13196 48781 27622 7315 0.369278 0.351756 0 0.0493596 0.969169 0 0 0 0 0 0 
3794000 31302 9985 11724 42971 33219 6162 0.396969 0.31904 0 0.0490612 0.968486 0 0 0 0 0 0 
3795000 36489 9523 10906 37655 34877 5440 0.412412 0.278408 0 0.0531918 0.966556 0 0 0 0 0 0 
3796000 27822 11279 12223 44139 29284 5869 0.359241 0.373921 0 0.0530014 0.967478 0 0 0 0 0 0 
3797000 28564 11992 13583 47596 30081 6313 0.350902 0.384865 0 0.0534508 0.968093 0 0 0 0 0 0 
3798000 35924 12749 14653 49078 33670 6367 0.366657 0.359867 0 0.0549619 0.967884 0 0 0 0 0 0 
3799000 29866 12458 14026 50855 29706 5864 0.354734 0.389443 0 0.0566275 0.969912 0 0 0 0 0 0 
3800000 34175 13471 14709 52161 29264 5171 0.363873 0.369573 0 0.0546735 0.968834 0 0 0 0 0 0 
3801000 28898 14303 16024 54818 26115 5309 0.32103 0.434018 0 0.0525163 0.967313 0 0 0 0 0 0 
3802000 29855 15169 15984 59647 23200 5333 0.329901 0.423698 0 0.0521469 0.967915 0 0 0 0 0 0 
3803000 30058 13813 15929 57221 24239 6489 0.336696 0.413172 0 0.0535488 0.967946 0 0 0 0 0 0 
3804000 31346 11510 12243 46057 28060 4982 0.391728 0.327807 0 0.0525665 0.968316 0 0 0 0 0 0 
3805000 29579 15157 16653 57733 25079 7083 0.333558 0.430207 0 0.0567715 0.969933 0 0 0 0 0 0 
3806000 28189 12332 13051 49957 27218 6492 0.364314 0.375041 0 0.0554024 0.969734 0 0 0 0 0 0 
3807000 34351 13522 15120 50525 28388 6725 0.371708 0.374938 0 0.0588157 0.970819 0 0 0 0 0 0 
3808000 32412 13172 14501 50284 25038 6616 0.359118 0.381743 0 0.0574896 0.969313 0 0 0 0 0 0 
3809000 35370 12305 13511 49883 26526 5927 0.396647 0.329594 0 0.0599087 0.967627 0 0 0 0 0 0 
3810000 40135 12732 14824 48287 31915 6594 0.401144 0.304916 0 0.0596824 0.96538 0 0 0 0 0 0 
3811000 30608 11748 12769 43965 34926 6382 0.371768 0.353358 0 0.0587352 0.965483 0 0 0 0 0 0 
3812000 31578 11704 13738 45074 32951 6478 0.373125 0.353814 0 0.0534714 0.969335 0 0 0 0 0 0 
3813000 35731 12300 13498 49700 31983 7591 0.388157 0.315442 0 0.057935 0.967429 0 0 0 0 0 0 
3814000 31234 10469 12177 43725 32907 6773 0.381047 0.320781 0 0.0505311 0.966703 0 0 0 0 0 0 
3815000 35268 10808 12299 42646 36241 6244 0.380405 0.305425 0 0.0535497 0.967631 0 0 0 0 0 0 
3816000 33030 11263 12655 44152 31912 5611 0.373316 0.338639 0 0.0528716 0.966654 0 0 0 0 0 0 
3817000 30029 10744 11870 41669 31332 5801 0.364849 0.345218 0 0.0463488 0.9682 0 0 0 0 0 0 
3818000 33728 10686 12185 44697 31503 6260 0.389962 0.31254 0 0.0500719 0.968534 0 0 0 0 0 0 
3819000 32286 11578 12997 44023 34705 6307 0.382395 0.335708 0 0.0516115 0.968824 0 0 0 0 0 0 
3820000 34837 12230 13869 46570 33447 6109 0.394231 0.330836 0 0.0496658 0.967673 0 0 0 0 0 0 
3821000 32221 12368 13644 50579 29205 6830 0.380245 0.344768 0 0.0501348 0.966739 0 0 0 0 0 0 
3822000 33054 11888 13378 48079 32242 6204 0.373133 0.348966 0 0.049127 0.968117 0 0 0 0 0 0 
3823000 28061 13611 14619 51393 28970 6210 0.337438 0.421746 0 0.0485224 0.967691 0 0 0 0 0 0 
3824000 25998 13119 14132 52202 28658 5899 0.33384 0.431038 0 0.0494966 0.96782 0 0 0 0 0 0 
3825000 31484 13933 14993 53237 30252 6166 0.350755 0.391713 0 0.051415 0.967852 0 0 0 0 0 0 
3826000 30483 14532 15977 55802 24186 6122 0.329388 0.422567 0 0.0516122 0.968612 0 0 0 0 0 0 
3827000 30900 14613 16450 60973 21247 7046 0.341846 0.40698 0 0.0501949 0.969373 0 0 0 0 0 0 
3828000 38151 12791 14712 51784 26509 6433 0.399678 0.329997 0 0.0479988 0.967805 0 0 0 0 0 0 
3829000 32894 10863 12116 44532 31275 5532 0.398916 0.310997 0 0.0433454 0.967945 0 0 0 0 0 0 
3830000 35283 11787 13302 46813 33134 5632 0.384508 0.334386 0 0.0436091 0.969179 0 0 0 0 0 0 
3831000 33678 12970 14007 49156 31498 5418 0.364057 0.365328 0 0.0417409 0.9714 0 0 0 0 0 0 
3832000 27420 14774 15695 56252 22001 6870 0.314702 0.447899 0 0.0417386 0.970465 0 0 0 0 0 0 
3833000 31834 12624 13937 53190 24610 6218 0.369689 0.359826 0 0.0415092 0.971021 0 0 0 0 0 0 
3834000 32994 12168 13486 49055 28583 4529 0.37807 0.340731 0 0.0414149 0.968337 0 0 0 0 0 0 
3835000 39943 12070 13832 49303 28836 4885 0.39425 0.294583 0 0.0416162 0.970876 0 0 0 0 0 0 
3836000 31007 11467 11992 44659 31389 4016 0.38491 0.326104 0 0.0423488 0.973311 0 0 0 0 0 0 
3837000 34790 11645 13158 47103 31948 5289 0.388569 0.328888 0 0.043235 0.973132 0 0 0 0 0 0 
3838000 32062 11678 13295 48049 32325 5881 0.375368 0.337338 0 0.0447685 0.972881 0 0 0 0 0 0 
3839000 35714 11862 13410 47977 29643 5664 0.389964 0.31926 0 0.0440064 0.97294 0 0 0 0 0 0 
3840000 33644 11920 12801 45929 32525 5999 0.382584 0.321001 0 0.0471548 0.972459 0 0 0 0 0 0 
3841000 32759 11766 12943 45405 30975 5644 0.374892 0.33966 0 0.0456923 0.971402 0 0 0 0 0 0 
3842000 28542 10473 11529 42859 32678 4947 0.37289 0.344207 0 0.0463711 0.97198 0 0 0 0 0 0 
3843000 32407 10441 11573 42399 33433 5064 0.394109 0.31455 0 0.0463622 0.970283 0 0 0 0 0 0 
3844000 33398 10384 10867 39998 34290 4403 0.380749 0.312414 0 0.0403431 0.969095 0 0 0 0 0 0 
3845000 32423 10486 11951 42618 34049 4809 0.380852 0.31332 0 0.041951 0.967842 0 0 0 0 0 0 
3846000 32376 11141 12508 44982 28053 5545 0.368822 0.340227 0 0.0465855 0.96907 0 0 0 0 0 0 
